id,name,age,city,employment_type,monthly_income
cd687aab-046a-4f7b-b714-62a16cd6c5f9,Yatan Shetty,23,Hyderabad,salaried,22377.87
d18c4ad3-2084-49e9-adaf-5b4bc1c0cda8,Frado Oak,37,Chennai,salaried,38280.19
6a48d6ad-532d-4195-8d59-351f53b4226d,Aachal Gala,57,Mumbai,self_employed,19267.64
5e7c1d82-8107-46d5-b4e3-b5626cd1a2f4,Nidra Chaudry,27,Delhi,salaried,26884.8
a1f78b02-32bd-4599-a440-bcc3ec79f80d,Laban Badami,55,Pune,self_employed,61319.14
b723cee3-c9e1-47e3-9b52-d5c161430a6b,Wridesh Mann,58,Chennai,business,17436.23
5d3984fe-eb48-403d-b215-6944ce56c70a,Yatin Johal,45,Jaipur,self_employed,66724.82
287e1c16-6221-40bf-8e30-2d850e87cb64,Vyanjana Pal,55,Ahmedabad,salaried,35960.67
188ca63d-e330-423c-9789-1dfb333b41d5,Irya Pai,36,Ahmedabad,self_employed,72167.35
e4583224-1ac8-40ed-8cfe-58b0516cff4e,Garima Pai,46,Mumbai,salaried,40617.61
32c4af7a-cea0-46ea-979c-69ef7016532e,Amol Sidhu,54,Lucknow,salaried,71830.91
e0ae0401-49c8-47f9-8b14-ddd2bf946bb0,Dalaja Pillai,60,Bengaluru,self_employed,53511.78
ba981daa-9145-4fc6-8a73-61574d1ba79a,Darsh Nadig,49,Bengaluru,salaried,29298.66
c9843ef0-661c-4bfa-8946-9ea50e4ae15f,Victor Mannan,31,Chennai,business,81639.44
f43f5fa8-18c0-4ef8-b07a-b2471361c23e,Sathvik Sandal,29,Mumbai,self_employed,71704.49
e2179ce1-8411-4acd-ba25-9daecf4a1c36,Kavya Bahri,48,Chennai,salaried,37213.62
3b88d009-8188-42f1-bb76-209689e7be19,Dalbir Sanghvi,61,Bengaluru,business,75851.48
de727ece-25b4-471a-a746-5e644c935c5c,Akshay Shenoy,37,Kolkata,self_employed,29989.6
3e6c5a6f-1c4e-4ecd-84d4-ce797b8e45ff,Yashasvi Gandhi,25,Delhi,business,40271.09
fee48cb4-d019-4cfa-b4f8-cb27606dc38f,Agastya Comar,46,Jaipur,salaried,18010.27
f055108e-c438-4017-8b46-e2c323182705,Wriddhish Sodhi,38,Jaipur,salaried,87097.93
872ee6ed-b38f-4f7f-a713-0cc8a9fbdd73,Theodore Padmanabhan,21,Lucknow,salaried,19498.02
c0cd3223-70e3-4e75-935e-aecc27d3a2cb,Widisha Peri,47,Delhi,self_employed,30180.95
950b536b-4fa7-4874-9f2b-ef203516cff7,Sai Mandal,30,Lucknow,salaried,25356.65
1d400f40-56bc-4ef7-b002-5f073aa98be0,Falguni Anne,27,Delhi,self_employed,91715.54
a659f4f3-f38b-4eb1-9e04-f94bbd5d2ce3,Gaurangi Goswami,27,Hyderabad,self_employed,39876.21
e1f1b0ca-f773-457d-9a73-92f01eec806f,Kamala Bhakta,43,Pune,business,224800.33
f329570d-fa23-4eac-bd57-5c8121c327be,Gayathri Doshi,62,Ahmedabad,salaried,25932.56
e23ebf7d-badc-43da-8149-5dfa01106db7,Inaya Randhawa,51,Mumbai,self_employed,59593.15
7ed9acfa-486f-424f-88bd-ac9156e02489,Falak Ravel,46,Bengaluru,salaried,23916.56
35a81399-1c2d-427a-8660-29942a72123a,Bhavya Prabhakar,46,Mumbai,self_employed,220048.75
ea1cf551-aecc-4e58-81f1-4ecd4e880852,Arin Chopra,42,Chennai,salaried,20054.34
8746c8b7-668b-47b9-8f61-91b794e598dc,Balhaar Sabharwal,51,Hyderabad,salaried,42400.28
75d296e3-3ce4-4459-a1a3-324536092638,Falguni Koshy,22,Kolkata,business,129365.78
5c99b297-f3a1-4778-a2b9-fd6d8880e956,Siddharth Kala,40,Hyderabad,self_employed,65490.43
b00bc687-e101-4c88-ac34-9ec27c7783ed,Rajata Setty,52,Delhi,salaried,33102.24
f5b21bb3-b9fe-4e44-ace1-5acb4080ce5e,Laksh Om,35,Bengaluru,business,65066.26
4f3e3308-3ab8-4a1d-bdd3-5de736eef861,Faraj Sood,49,Kolkata,salaried,37119.8
4d831a64-fc71-44b9-a22f-419ac429724f,Maanas Morar,47,Lucknow,salaried,33742.01
b120ed18-531c-407f-afa8-709e03eb18a4,Warinder Sharaf,33,Ahmedabad,self_employed,96251.07
0eab9e97-1b58-45d0-9f70-11bebdc8d64f,Aarnav Pall,47,Ahmedabad,salaried,109673.33
8bba6ef0-17db-40ce-bb55-02efacb577d4,Vedant Palla,44,Mumbai,self_employed,33181.76
31380366-743e-4624-82e3-51817114004e,Janani Dhaliwal,31,Delhi,salaried,18308.09
35299831-7011-4fd3-8384-5c7208daef26,Kevin Rastogi,53,Pune,salaried,34747.36
0755ea2e-16b4-4480-b961-459d5f486f66,Ekaraj Dara,54,Lucknow,salaried,131907.3
e0c2ad9c-33e2-4518-ad80-043a202dc921,Chandani Kulkarni,33,Chennai,salaried,24298.33
b5f15fdb-3ab2-4024-9e2f-d3637e4aadbe,Lakshmi Mangal,36,Mumbai,self_employed,154412.33
0b1ba5d5-3bb8-4a47-9d88-51e8d44cd51e,Gunbir Rau,44,Chennai,salaried,84023.38
cc150b59-3385-4ff2-9d83-028ccd40d1f9,Rayaan Memon,50,Jaipur,salaried,27534.8
c18eabbc-3072-4118-b8ac-39b7339637f8,Turvi Deo,28,Mumbai,salaried,48266.43
fa7d7a78-cd44-4887-a1c9-99c2b770fc71,Gautami Kashyap,52,Lucknow,salaried,81977.35
6bd09c9c-a3a5-4f5a-96ef-df9566b76592,Avi Gupta,51,Lucknow,salaried,30044.54
394b9e30-c55c-4d2a-8b7f-1835838ea8b4,Yashasvi Wagle,43,Bengaluru,self_employed,42509.96
71fc69f4-73c8-4bee-996a-d04cf732d4de,Ridhi Narang,37,Delhi,self_employed,32624.65
a0f4b554-eabc-4ff9-b2f3-dfbd3382e73e,Matthew Bora,45,Mumbai,salaried,21864.54
4c927155-34f9-4971-b282-835d8950ebae,Nikita Soman,57,Chennai,salaried,26248.42
eb4c1f06-fa74-4f09-bfa9-984b6fb5d96d,Faraj Yogi,62,Chennai,business,24305.4
b773ca55-de74-4fd2-8e2f-7ab2d16b5210,Adweta Suresh,38,Pune,self_employed,50204.42
69554b8e-901a-4afe-b6fa-51695c5a0961,Indrajit Goel,21,Ahmedabad,salaried,24711.24
ee2007ce-84cb-4f30-bc09-510d6d92ec18,Ryan Pant,62,Bengaluru,business,90256.18
93cd87e9-4ade-46fa-8f40-6b21074b9169,Abhiram Pandey,21,Chennai,self_employed,16496.0
e76e6d25-13f5-43e5-9f06-c2b556854d6b,Vasudha Tailor,40,Hyderabad,salaried,42849.11
cecd8487-8b23-44f6-b913-6c3874d09c30,Daniel Sankaran,45,Kolkata,salaried,55092.26
a71d65af-261b-4c3f-9c88-9c0aca26163d,Daniel Radhakrishnan,34,Ahmedabad,salaried,13401.64
834688fb-1d98-4ff0-ad06-cba55998f27e,Hredhaan Sarma,54,Lucknow,salaried,43784.2
a76337ee-e353-4a1e-a6fe-d9e9c3244b17,Christopher Panchal,27,Mumbai,salaried,67092.97
6176c907-db7a-45fe-9bac-c94496a66fb1,Darika Chokshi,44,Jaipur,salaried,19834.53
0edebce5-6e2e-4d92-aab2-f0b8e47af11b,Bhavini Shankar,59,Hyderabad,self_employed,158071.17
1dc1f69e-3e4a-4fd2-9e26-92040940d80a,Triya Din,27,Ahmedabad,salaried,44779.67
41f31739-3d47-410d-ad5d-c8ecf0f8b182,Adweta Sethi,38,Kolkata,salaried,25527.05
210bc5e6-75f5-4cf9-bca3-cb276b39b194,Advaith Bajaj,37,Hyderabad,business,69550.46
aabc00dd-a352-4b48-9593-235fa6b2dcbf,Veer Sangha,54,Chennai,salaried,48009.95
5b624cbf-d970-49d0-83a4-f157655aceee,Balendra Baria,59,Pune,business,78307.98
edc9f7ac-777c-4b72-9991-41e408f0d5f2,Megha Gulati,29,Mumbai,self_employed,71476.87
a6821857-6ecc-4275-a1be-135f6ba43f38,Timothy Swamy,39,Hyderabad,self_employed,25732.97
225835fb-b24e-486c-a886-760bfa40bd92,Nihal Dhaliwal,46,Pune,business,85171.72
12305a12-e81f-4917-9135-5909dbb39913,Wahab Bobal,58,Lucknow,self_employed,18222.27
f03c1ff5-96b4-49bc-92d0-5089e35e5dc9,Aashi Dutt,42,Chennai,self_employed,45348.93
12e67402-8b34-49ee-a45c-ae95d2b8092e,Bina Bir,61,Ahmedabad,self_employed,26036.76
bd3a0f6f-ba19-4dde-b07d-9628febc4b96,Balveer Minhas,43,Jaipur,business,37722.92
27ab7884-e472-4494-ba48-6cdc048a00b3,Hardik Doctor,31,Jaipur,salaried,67376.16
765a975a-fc67-493f-a87e-a11033ef85d0,Ishanvi Nagi,27,Ahmedabad,salaried,62671.06
f60cb8cd-5147-4949-9732-166a213a0a64,Bina Setty,37,Jaipur,salaried,49245.29
3542387f-8c33-47e4-8f2c-63b79f98d026,Sai Rajagopal,32,Kolkata,self_employed,22819.74
276f7831-e3d9-40ac-afa3-fbfce5e47dd2,Fitan Sachdeva,35,Kolkata,self_employed,39281.7
0ffec0d2-56df-4e42-bf82-e420b1e257cf,Quincy Pau,40,Pune,salaried,66605.93
6142fa82-ffb7-445e-b51a-e836669ee7ba,Yatan Yadav,42,Kolkata,self_employed,54133.14
476096e0-d5bd-4a4e-844f-ea63de1db58d,Oliver Dixit,39,Ahmedabad,salaried,115805.2
9cda20ae-a2b7-4cad-a368-d294cc96612b,Tamanna Kar,51,Mumbai,business,104191.52
c9326ed6-7e1c-4400-ac01-4dcacbd6c2a0,Jyoti Konda,58,Lucknow,business,86928.76
03294689-dc4d-4a30-a6e7-2c37b9a68ef2,Falak Kala,25,Ahmedabad,business,55370.11
61d3e7d8-73cc-402d-b58d-9428ae274ed6,Varenya Thaker,53,Delhi,business,82469.75
63f71715-9e12-41d7-a8f0-73d4f36e6729,Amol Uppal,45,Jaipur,business,63753.36
0511340e-68dc-4798-b7f4-58b3069a678d,Amara Wali,24,Bengaluru,salaried,51743.51
55f273fe-6c2f-4169-851e-c5a55d8baf01,Ekapad Luthra,33,Kolkata,salaried,58591.87
e21b086e-cf27-4f88-9c7c-53d7e6fdb524,Dayamai Bava,57,Ahmedabad,salaried,24514.14
221e182b-aaea-4a88-8027-5255e46d2fdd,Aishani Tella,32,Delhi,salaried,18664.59
b772e156-2db6-4424-97d1-f0f3a08b88bc,Yamini Jhaveri,61,Bengaluru,salaried,14499.9
e4cf22c2-49fb-4862-b84e-1e56b36e7552,Avi Balan,24,Mumbai,salaried,46816.72
2ef8c2d4-3899-444c-a15c-573d101fe3a8,Harrison Kashyap,34,Bengaluru,salaried,20916.98
e1438999-b4f9-43d0-b48c-edcfd172b058,Janaki Saxena,31,Ahmedabad,self_employed,12000.0
f4f316a7-7ee9-4d8a-8942-53faea8bb59c,Dhriti Kalla,26,Bengaluru,self_employed,64344.39
f4d7cd30-c87b-493a-93a4-87eb0f81713e,Yatan Babu,61,Pune,self_employed,280716.25
de37ff3e-7638-4f63-af66-8439d3886deb,Triveni Manne,51,Pune,salaried,36205.44
1c33dc6b-4e05-47b3-8796-ffded0dcaf02,Mekhala Rama,55,Chennai,salaried,55229.11
4c96a168-64a2-42e9-a76d-b9fd77b895aa,Rehaan Chandra,21,Kolkata,self_employed,51910.72
007d6064-ec67-49c0-b41b-b7f2295cb125,Abhiram Mital,54,Chennai,self_employed,45742.23
4cfe0181-5164-4096-8e1b-035266da4f87,Ganga Chauhan,21,Chennai,salaried,57499.89
edd9a00c-e425-40ee-87d8-63dc015fc0ea,Isha Varughese,43,Hyderabad,salaried,31409.41
4025e856-d05a-4cf9-bb62-66c2c0978abf,Madhavi Sani,45,Jaipur,salaried,41510.27
3a686c09-e434-4d30-a998-9e87f14ad3f2,Anjali Rajagopal,31,Delhi,self_employed,61401.43
27218173-171d-4c63-be8e-4d6563cb696e,Ekavir Khosla,40,Hyderabad,self_employed,30709.79
07f736d1-1b57-4a2c-a60e-a64acab54e1a,Oliver Setty,54,Lucknow,salaried,59636.39
07701183-8742-4f8b-86bb-fcd076b18a9b,Vrishti Amble,48,Bengaluru,salaried,33273.62
a4cb2425-7e58-4c9a-9859-a1e8735da3be,Yashica Nair,52,Kolkata,salaried,24887.66
df204869-d1a0-487d-84f4-bbce78fa52fe,Ekapad Doctor,31,Pune,self_employed,71364.58
14e08d4c-2664-42da-8e46-d1302fe70813,Rachita Gole,35,Bengaluru,salaried,23173.53
0ca80690-c5f1-47cd-965e-e7984687626d,Ekiya Jain,22,Lucknow,salaried,36830.83
2a8e03ba-b34b-4774-812d-68a6c6b5deb8,Bahadurjit Chand,28,Kolkata,salaried,36150.3
36e79403-73de-480c-84b4-b5c1c5328ab5,Abdul Samra,23,Pune,self_employed,104833.32
441c41e8-36ec-45db-bb29-39c7112e1c97,Jagat Kalita,37,Jaipur,business,112109.17
ac92c97f-682f-49ad-84fa-a686d3abb088,Advika Thaker,59,Mumbai,self_employed,48169.49
a1b75530-fb45-4526-abfa-a3034805702c,Harita Balakrishnan,62,Mumbai,self_employed,86893.32
fcfb837a-49a8-4624-b187-fc42580bcf6e,Jack Vohra,28,Pune,salaried,72773.25
f0cc8e12-9984-48af-9ac7-4c0f40a0a42d,Advaith Kale,28,Jaipur,salaried,47997.55
2a7d7a09-b7be-4835-b310-638e238b3d07,Hredhaan Bala,30,Chennai,salaried,36503.97
cb6b6420-c7eb-4ccf-9ca7-582fe3ed7a83,Jeet Vala,61,Mumbai,self_employed,19569.25
99e4b19e-a982-414b-aa34-a1fbcbc6937c,Qarin Raval,27,Jaipur,salaried,21320.9
d09bdb95-6a40-4852-b3d9-88ec2ae889b9,Gayathri Cheema,59,Bengaluru,salaried,31175.49
eaee3e6e-ccfe-4c3e-97c3-a5ef1e0f4eb9,Samar Handa,27,Jaipur,salaried,26775.54
b648f750-3c9f-48e7-a527-23f43af347bf,Samar Sankar,28,Hyderabad,self_employed,43007.08
c1a93829-cb57-497c-9d28-ab796c0b4ac7,Anvi Basak,27,Ahmedabad,salaried,37358.84
282d763b-5777-4ad7-a95e-02f291e0f171,Henry Sagar,33,Hyderabad,salaried,47327.48
e932d05d-edaa-40f7-b70b-894a413dc31f,Quincy Narasimhan,33,Kolkata,self_employed,46660.39
ceec0a7d-0752-4b87-a603-54a56f095d14,Yagnesh Char,39,Bengaluru,self_employed,68909.63
be62fc78-f59c-4d01-9e8e-b708a96b27af,Kavya Gulati,52,Chennai,salaried,37505.29
0bdd4f1e-5758-4a7e-9c00-692bde2501fd,Ekani Banerjee,51,Kolkata,self_employed,12297.77
387f750f-ccc7-4ae9-9ae1-928f3a80f6e1,Saumya Loyal,21,Delhi,salaried,22704.82
84eba3d3-efa2-4d0e-bbbc-2638b0ac5e26,Ranveer Khosla,57,Ahmedabad,business,64236.14
13a882e6-0cba-4f9f-a5d9-4da55886f6d5,Laksh Keer,26,Jaipur,salaried,19833.99
9df450bd-0d4b-4dc2-8307-839d1e71b0f2,Agastya Behl,27,Hyderabad,salaried,49019.05
e3b615b0-d08f-49a8-89a4-cc5f19bf8c80,Nakul Sampath,50,Hyderabad,self_employed,143132.43
4071615d-df7b-4eae-b576-018f2aa5dbdf,Maya Padmanabhan,24,Delhi,salaried,66794.83
d754f594-68ee-4aa0-a4d4-1d3a1457688d,Sachi Ghose,23,Hyderabad,self_employed,42217.5
d36fbd62-bc03-4805-b2f2-775313b18299,Harish Nayar,41,Pune,salaried,76524.26
6590ca88-2e01-4c45-9e76-9db0c125b89f,Gopal Devi,27,Mumbai,self_employed,54397.16
a8d2b3b6-f11e-4843-9e22-a068de30001d,Utkarsh Kala,29,Bengaluru,salaried,30682.78
41e12fb0-a470-4142-8502-3101d47c8151,Widisha Varkey,49,Lucknow,salaried,26723.5
876017ee-4845-4a6d-8317-3437aeda2732,Priya Chopra,26,Kolkata,salaried,31218.47
df505154-f3f5-4289-b742-fcfd7968f3a8,Qadim Suri,32,Delhi,self_employed,37357.02
6155f7d6-e67e-4b11-a96d-f9cc92acc19c,Dev Malhotra,50,Hyderabad,salaried,39545.54
e4d9e77c-8c26-453e-a861-c35e7666208f,Devika Malhotra,51,Pune,self_employed,54852.43
2232b99d-3d4f-4122-90e8-b43842933e7d,Neelima Sundaram,31,Delhi,self_employed,49125.44
da6d1f58-34c3-4743-92a2-f16e94d304e3,Udyati Venkatesh,24,Bengaluru,salaried,45182.68
b67718af-c9af-40a5-9a81-c742ba29222d,Quincy Srivastava,58,Ahmedabad,salaried,65862.41
6941fc30-4f25-4275-bec0-25f26e5c9327,Vansha Mukhopadhyay,49,Bengaluru,self_employed,95290.74
8e185b63-dfbb-48c2-b407-a1a3c9749848,Oni Kurian,43,Lucknow,self_employed,17336.54
84a2b99d-75df-449a-9e19-5dbf951e2f1e,Shivansh Rama,29,Ahmedabad,salaried,12000.0
252a4443-1a38-4896-a5d1-971c7872db8c,Eshana Peri,28,Pune,business,169547.42
5b6d080e-e7a1-4eb4-bf78-e9dedaae0a45,Pavani Kamdar,25,Hyderabad,salaried,18334.88
6659f37e-8ef5-438a-af24-b19d3efbd94f,Amrita Kamdar,21,Jaipur,self_employed,41884.21
254f61b1-8b79-4670-8e8c-3676015da55c,Arjun Kapur,57,Lucknow,self_employed,21610.2
4f5738f8-6322-48d6-a2dd-1ce9f1cfdbc8,Anthony Patla,42,Jaipur,salaried,14750.17
da15366e-fc93-4f02-881b-ffb46a601386,Yatan Ratti,60,Delhi,salaried,47606.82
2113b192-2088-4a49-a442-5bae1b2af6bc,Lakshmi Dora,36,Ahmedabad,salaried,53081.17
6ef21110-bef0-4cd7-9d72-1f8898a5ea82,Amrita Dugal,62,Pune,salaried,27221.02
fddb31a3-e284-4ca8-bda4-7d667230203c,Teerth Chakraborty,56,Lucknow,salaried,12000.0
89338c9d-1d85-4fda-bf62-3e0ef6209590,Rohan Dhillon,62,Bengaluru,salaried,27636.09
6c872d69-e7a4-4177-82cf-2e722e64df47,Vamakshi Bava,51,Ahmedabad,salaried,44174.46
7851d751-7a1b-4b7c-87fa-441dc0278a6c,Inaya Venkatesh,25,Ahmedabad,business,19321.61
56342fa3-a10d-4410-83d5-303f8583f040,Ekanta Chawla,42,Hyderabad,salaried,39802.3
6f6e8e31-6a42-43fc-ae0c-b763645d6eda,Gayathri Kalita,35,Jaipur,salaried,36038.57
048c2e09-50ac-4859-9129-e00a441caf5b,Turvi Mitra,46,Chennai,self_employed,73534.07
c1a47f29-329c-4d83-9d07-4597ee514713,Zayyan Parsa,49,Lucknow,salaried,38553.04
4e79a54d-0822-46bd-b2e4-e892fc9c84b8,Garima Ramachandran,52,Ahmedabad,salaried,22325.07
359be502-f7b7-409f-8ecb-9fa9b77b959c,Balendra Padmanabhan,52,Mumbai,salaried,66057.82
e063ecbb-2762-4308-afd8-1c7eb7605314,Ati Jani,47,Mumbai,salaried,33548.09
e6b47505-47a1-45d7-8593-e3a639dea555,Bhavini Doctor,21,Delhi,self_employed,48092.76
7d6ae798-cb45-4128-8638-01faadfcdbf2,Hema Magar,60,Hyderabad,self_employed,25507.11
1fb3be65-1b41-4d6e-8bbb-a464e25a1c91,Samar Bhalla,56,Chennai,business,49072.1
96718093-1367-4204-b950-c0561b1b7ec6,Dayamai Mangat,50,Kolkata,self_employed,26387.3
9898cda3-6372-4cb0-807f-572dbd33653d,Devansh Wagle,24,Chennai,salaried,33307.14
974793ce-b968-4572-8ec6-2bcdeb6dd64f,Chaman Hora,42,Jaipur,self_employed,162461.44
b5b95356-3e91-4c98-866c-fa544c7db811,Aarini Sagar,59,Ahmedabad,self_employed,18763.51
9ba40366-1310-4bfa-8470-d6e34b0113af,Nitesh Yogi,44,Ahmedabad,self_employed,15843.38
0ea57bb8-96ff-468a-a7d6-83cf15e40dfd,Chakradev Bajaj,35,Mumbai,salaried,75779.66
1703943f-cc4d-4c38-8f3a-f6341c108057,Varenya Mall,61,Hyderabad,salaried,32706.8
c48df6b7-4519-4b08-b4bb-f5f9d2df1c59,Edhitha Chadha,44,Delhi,salaried,25989.91
3f51612b-46c5-4c31-a6f6-fc24efc840e0,Arjun Parsa,31,Ahmedabad,salaried,61080.77
152de87e-6876-44ca-9ba6-b54ecd3f50ce,Omkaar Tiwari,47,Delhi,salaried,26827.75
ebd89da1-d584-43b5-91ee-b2c234a75031,Gopal Chandran,33,Chennai,salaried,90490.93
b8e93f05-6ce4-4004-ab6d-b86304ce2985,Upadhriti Dugar,46,Chennai,salaried,50968.49
21a434a4-9559-4ccc-8e6c-2b5d482651a1,Varenya Vohra,33,Kolkata,salaried,28454.01
1424efd1-8aff-4cd7-a948-75221c78e2cd,Ekansh Prabhu,47,Mumbai,salaried,106793.69
485370bf-39ae-4eea-8f44-6e244d9d0fff,Hritik Bhatia,58,Delhi,business,42398.0
5abbb531-fb52-4287-8ca6-f6347cb6388e,Hritik Chhabra,49,Ahmedabad,self_employed,82410.39
f3713795-be55-4c6e-9184-cce71c71471b,Pratyush Mahajan,53,Bengaluru,self_employed,60445.95
357582ce-f24a-4999-ad5c-b0dd0cdacf3e,Hema Buch,21,Jaipur,business,235995.3
90eefb3a-a8af-4ea0-9968-d3182b39a4a3,Abdul Dara,56,Pune,self_employed,146247.82
4eb7ecc2-9816-4d6e-a5b0-35ce644d770b,Ridhi Batta,51,Jaipur,self_employed,50131.4
2d1fe98c-40a5-4742-b47e-65e81c6f12d2,Ijaya Bala,32,Lucknow,self_employed,28929.22
79b9747e-e8ac-453b-bf69-2cf6cccf9e44,Baljiwan Borde,29,Delhi,salaried,45706.06
17f0a021-f6f4-43c9-beec-9e2ef8cddb1a,Charan Vig,59,Lucknow,salaried,25877.84
f99eeddc-fdd9-4657-956c-dcb4fc881b3e,Ridhi Dewan,53,Pune,business,447776.06
a7d2f88f-86e3-4eb4-ab34-3d145c22d8ae,Charita Yohannan,59,Chennai,salaried,38881.26
8d6315cd-0387-4e97-ba39-a7e72ad6d2b1,Naksh Nigam,42,Hyderabad,salaried,30252.65
1f295d20-3aaa-4dc6-8507-67cf4fc5f3f5,Adya Boase,29,Bengaluru,salaried,39828.59
a9561d0b-5e58-4574-954a-8dedabeb7985,Jasmit Sridhar,53,Hyderabad,salaried,18516.86
ffe52eff-5bcf-42aa-a29a-ef525aba4c99,Caleb Lad,56,Kolkata,self_employed,24831.55
0d305f86-d53b-456a-8272-7285db804eb1,Gavin Rout,56,Chennai,self_employed,113583.07
c42b9430-821d-4ff8-9247-92681b0a3f5c,Chasmum Raju,60,Hyderabad,salaried,26148.65
a5c423c9-0fa1-4d0f-942d-12ae5d8759ab,Wyatt Kaur,29,Bengaluru,self_employed,23556.62
72f15431-82b0-4d36-bec2-42a5b2947d13,Aarini Kohli,61,Kolkata,salaried,47492.47
e7e4817c-c072-4e90-8f29-7522724c666f,Nimrat Chatterjee,43,Jaipur,self_employed,112419.52
a5869dd5-f15e-433f-9eb6-a5d204b25c45,Ishita Sinha,57,Pune,salaried,52024.84
bb39749e-b3ee-432f-bf24-3f1d7e477227,Ikbal Kapoor,55,Hyderabad,self_employed,98443.04
862a6db1-fc38-4862-a38e-1aaa3b9a3a42,Ekani Khare,48,Mumbai,business,37007.82
4b35a57c-d5c1-4e29-b01a-b31d37192b77,Jacob Bala,22,Pune,salaried,17838.15
fb11cbd0-2892-4d6f-ad00-4346c07f16ea,Yadavi Balan,24,Chennai,salaried,76931.2
560108c8-ec46-4fb1-866f-c87e9552e434,Lavanya Sandal,31,Hyderabad,salaried,30904.59
5883559a-31ea-4d9e-94e1-9e15ceb93bab,Isaac Oak,30,Mumbai,self_employed,41126.87
81eecfbd-953d-4edc-8ce3-5dac0fc595df,Mekhala Grover,39,Chennai,self_employed,124210.86
ff30ac49-356d-4f8c-a110-f0ee4ff55a1c,Ikbal Sampath,23,Kolkata,self_employed,72356.53
7718dd61-20a3-4650-aaff-aabbb63a84ec,Raksha Dube,27,Lucknow,self_employed,67448.62
cbed6fe4-a189-4182-8c2e-99347392868c,Garima Radhakrishnan,56,Chennai,business,513241.67
944adb6b-edbe-4b79-a192-27835161b351,Hritik Divan,56,Pune,self_employed,31242.58
f7cf5abf-d2d9-4ea9-8131-c2c8be75cba2,Girik Vala,39,Mumbai,salaried,57752.39
2e6ca4c3-9b9e-4650-935d-2190af174b7c,Gunbir Nagy,45,Pune,business,76980.84
d315c5f1-d4bd-40fd-9c55-c409913dc61d,Patrick Sachdev,41,Jaipur,business,93128.27
1232a014-b3f4-4314-b977-751fd0c0db65,Veda Koshy,37,Chennai,salaried,77982.07
b012696b-fa99-4be9-9792-4ce36a8fc7e2,Sarthak Pandya,49,Chennai,self_employed,69946.44
4ace45ae-fc9f-4c04-8b3b-92c3527839ec,Chameli Bains,62,Kolkata,business,118713.28
74f4f444-24be-4afb-b1cf-18a0095ecc6b,Bhavika Ramakrishnan,55,Lucknow,self_employed,103855.43
bcf316c9-5c43-435d-91cc-2b8c0596d535,Barkha Kashyap,33,Hyderabad,salaried,30258.23
f5da7596-54e1-4539-a14d-68ac18c6219b,Faris Balan,25,Bengaluru,salaried,23870.42
8a1fd2dc-f4ac-49d2-a8fb-8a6295d07dcf,Harsh Mohanty,53,Delhi,business,28557.41
5b191a5b-5ccb-407f-8a9b-dc71303cdd35,Farhan Yohannan,48,Hyderabad,salaried,13586.36
2deafdcc-9741-4bfe-8154-e01df1c04df4,Nicholas Merchant,29,Bengaluru,self_employed,206766.41
99bb5876-8f15-47db-963a-13d63f446896,Meera Chaudhary,37,Mumbai,self_employed,22646.35
6d4594a5-1285-4345-b15e-7c442d802d5c,Kabir Wagle,30,Mumbai,salaried,32512.28
8163d6fc-ed39-40bb-98f4-f4a4cbc07926,Samaksh Setty,41,Lucknow,salaried,31621.53
de637a1e-baf1-46f5-add4-9fe8a8f30d4d,Priya Lata,61,Lucknow,salaried,42349.14
59a60619-7339-418b-b9ab-dafd2a24185c,Yash Ranganathan,40,Ahmedabad,self_employed,86769.99
da6279c8-ed92-4181-919a-0eadff946f92,Elijah Modi,56,Kolkata,self_employed,89530.21
ac574dff-e938-4f96-810f-429df3776737,Rajata Chahal,41,Jaipur,salaried,27131.79
e9b5e94e-26c5-4b33-94dd-60a814c5c334,Yochana Natarajan,32,Jaipur,salaried,33404.27
edbde0cb-2def-4ee0-8299-a9f397098a9b,Chaitanya Kala,53,Bengaluru,salaried,41826.69
6446ad14-fb2a-4023-89be-41174afe2050,Timothy Muni,55,Pune,salaried,32069.3
59dee355-b762-40d8-b0d9-7a5aa93a2b15,Chatura Korpal,35,Chennai,salaried,81119.02
a6944987-2026-4246-b625-096b67b17dbe,Hema Anand,42,Kolkata,self_employed,69125.74
e9efe668-1043-4d0a-9d4a-60695f4c0efe,Ucchal Pall,60,Jaipur,salaried,52440.73
adcef696-599a-4c7c-bc85-16c48a100a2a,Vansha Kapoor,56,Mumbai,salaried,50586.53
d463801b-56c6-47f8-840b-f10e7c8673c9,Oni Kaur,43,Ahmedabad,salaried,65299.32
f9d72836-3572-4c82-9f88-014f04a0b3bc,Nathaniel Hans,62,Lucknow,salaried,39755.79
ce576c5a-bb0e-45db-8935-56e244e85062,Chakrika Baria,36,Mumbai,business,22762.08
402215a6-7e4e-40ad-88af-9a193e6b13f2,Aarna Patla,41,Pune,self_employed,64846.72
bb29c69e-47d8-4723-84ee-30702b13d5f8,Vaishnavi Butala,28,Pune,business,40691.67
964dae37-00ac-458f-bfc8-58ba923ebf22,Abha Oza,39,Mumbai,salaried,27880.75
f365acef-2722-4684-b876-f00a4fadb3ba,Udant Saini,44,Jaipur,business,123961.66
d6cf34aa-2396-4f86-b930-d147af5030d4,Kashvi Magar,49,Ahmedabad,self_employed,116634.24
5df235fc-220a-49cf-9638-aa962003e854,Finn Salvi,62,Chennai,salaried,36703.81
